id,title,description,link,image_link,availability,price,google_product_category,brand,gtin,mpn,identifier_exists,condition,item_group_id
1534,LAVISH-100,"Semi-precious Stones: Turquoise, Hematite, Rain Flower, Goldstone, Dalmatian Jasper, Lapis Lazouli Other materials: Glass, Wood Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 23cm",https://www.precious-joy.com/product/lavish-100/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1534,https://www.precious-joy.com/wp-content/uploads/LAVISH-100a.jpg,"in stock","180 EUR",,,lavish-100,,,New,
1530,EUPHORIA-102,"Semi-precious Stones: Hematite, Agate, Black Onyx Other materials: Brass, Glass Chain: Handmade 18K Gold-Plated Stainless Steel Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 35cm",https://www.precious-joy.com/product/euphoria-102/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1530,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-102c-scaled.jpg,"in stock","85 EUR",,,euphoria-102,,,New,
1525,FELICITY-103,"Semi-precious Stones: Hematite, Black Onyx, Jade Chain: Diamond-cut black and gold Bronze Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 30cm",https://www.precious-joy.com/product/felicity-103/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1525,https://www.precious-joy.com/wp-content/uploads/FELICITY-103c.jpg,"in stock","80 EUR",,,felicity-103,,,New,
1522,EUPHORIA-109,"Semi-precious Stones: Hematite Chain: Gunmetal Bronze Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 45cm",https://www.precious-joy.com/product/euphoria-109/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1522,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-109a.jpg,"in stock","50 EUR",,,euphoria-109,,,New,
1506,GLEE-203,"Semi-precious Stones: Goldstone, Hematite Hooks: 18K Gold-Plated Brass Length: 7cm",https://www.precious-joy.com/product/glee-203/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1506,https://www.precious-joy.com/wp-content/uploads/GLEE-203a.jpg,"in stock","45 EUR",,,glee-203,,,New,
1504,GRACE-202,"Semi-precious Stones: Rose Quartz, Jasper Other materials: Brass, Silk tassels Studs & Ear Nuts: 18K Gold-Plated Stainless Steel Length: 10cm",https://www.precious-joy.com/product/grace-202/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1504,https://www.precious-joy.com/wp-content/uploads/GRACE-202a.jpg,"in stock","80 EUR",,,grace-202,,,New,
1502,DELIGHT-204,"Semi-precious Stones: Zebra Jasper, Howlite Other materials: Brass, Silk tassels Studs & Ear Nuts: 18K Gold-Plated Stainless Steel Length: 9cm",https://www.precious-joy.com/product/delight-204/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1502,https://www.precious-joy.com/wp-content/uploads/DELIGHT-204a.jpg,"in stock","70 EUR",,,delight-204,,,New,
1500,DELIGHT-203,"Semi-precious Stones: Serpentine, Hematite, Howlite Other materials: Brass Pins & Ear Nuts: 18K Gold-Plated Stainless Steel Length: 8,5cm",https://www.precious-joy.com/product/delight-203/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1500,https://www.precious-joy.com/wp-content/uploads/DELIGHT-203a.jpg,"in stock","75 EUR",,,delight-203,,,New,
1416,FELICITY-203,"Semi-precious Stones: Jade, Hematite Other materials: Brass Hooks: 18K Gold-Plated Brass Length: 9cm",https://www.precious-joy.com/product/felicity-203/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1416,https://www.precious-joy.com/wp-content/uploads/FELICITY-203a.jpg,"in stock","65 EUR",,,felicity-203,,,New,
1412,EUPHORIA-200,"Semi-precious Stones: Mother of Pearl Other materials: Brass Studs: 18K Gold-Plated Titanium Ear Nuts: 18K Gold-Plated Stainless Steel Length: 7cm",https://www.precious-joy.com/product/euphoria-200/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1412,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-200a.jpg,"out of stock","80 EUR",,,euphoria-200,,,New,
1407,DELIGHT-202,"Semi-precious Stones: Mother of Pearl Other materials: Brass, Bronze, Natural feathers Pins & Ear Nuts: 18K Gold-Plated Stainless Steel Length: 16cm",https://www.precious-joy.com/product/delight-202/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1407,https://www.precious-joy.com/wp-content/uploads/DELIGHT-202a.jpg,"in stock","75 EUR",,,delight-202,,,New,
1397,FELICITY-202,"Semi-precious Stones: Jade, Hematite Other materials: Brass Hooks: 18K Gold-Plated Brass Length: 9cm",https://www.precious-joy.com/product/felicity-202/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1397,https://www.precious-joy.com/wp-content/uploads/FELICITY-202a.jpg,"in stock","70 EUR",,,felicity-202,,,New,
940,GRACE-100,"Semi-precious Stones: Jasper, Hematite, Howlite Other materials: Brass Chain: Gunmetal Bronze Extension chain & Clasp: 8cm, 18K Gold-Plated Stainless Steel Length: 40cm",https://www.precious-joy.com/product/grace-100/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=940,https://www.precious-joy.com/wp-content/uploads/GRACE-100a.jpg,"in stock","115 EUR",,,grace-100,,,New,
934,GLEE-101,"Semi-precious Stones: Lapis Lazouli Other materials: Brass, Wood, Silk tassels Chain: Gunmetal Bronze Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 43cm",https://www.precious-joy.com/product/glee-104-2/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=934,https://www.precious-joy.com/wp-content/uploads/GLEE-101b.jpg,"in stock","75 EUR",,,glee-101,,,New,
903,BLISS-101,"Semi-precious Stones: Hematite, Howlite Other materials: Wood Chain: Handmade 18K Gold-Plated Stainless Steel Extension chain & Clasp: 8cm, 18K Gold-Plated Stainless Steel Length: 30cm",https://www.precious-joy.com/product/bliss-101/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=903,https://www.precious-joy.com/wp-content/uploads/BLISS-101c-scaled.jpg,"in stock","80 EUR",,,bliss-101,,,New,
812,BLISS-203,"Semi-precious Stones: Hematite, Lava, Howlite Hooks: 18K Gold-Plated Brass Length: 5cm",https://www.precious-joy.com/product/bliss-203/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=812,https://www.precious-joy.com/wp-content/uploads/BLISS-203a.jpg,"in stock","50 EUR",,,bliss-203,,,New,
807,GLEE-206,"Semi-precious Stones: Lapis Lazouli, Hematite Other materials: Brass Hooks: 18K Gold-Plated Brass Length: 6cm",https://www.precious-joy.com/product/glee-206/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=807,https://www.precious-joy.com/wp-content/uploads/GLEE-206a.jpg,"in stock","45 EUR",,,glee-206,,,New,
802,FELICITY-205,"Semi-precious Stones: Jade, Hematite Other materials: Brass Hooks: 18K Gold-Plated Brass Length: 6cm",https://www.precious-joy.com/product/felicity-205/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=802,https://www.precious-joy.com/wp-content/uploads/FELICITY-205a.jpg,"in stock","50 EUR",,,felicity-205,,,New,
791,EUPHORIA-204,"Semi-precious Stones: Hematite, Howlite Other materials: Glass Hooks: 18K Gold-Plated Brass Length: 6,5cm",https://www.precious-joy.com/product/euphoria-204/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=791,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-204a.jpg,"in stock","45 EUR",,,euphoria-204,,,New,
785,EUPHORIA-208,"Semi-precious Stones: Marble Other materials: Brass, Silk tassels Hooks: 18K Gold-Plated Brass Length: 10,5cm",https://www.precious-joy.com/product/euphoria-208/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=785,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-208a.jpg,"in stock","35 EUR",,,euphoria-208,,,New,
763,GLEE-201,"Semi-precious Stones: Goldstone, Mother of Pearl Pins and Ear Nuts: 18K Gold-Plated Stainless Steel Length: 5cm",https://www.precious-joy.com/product/glee-201/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=763,https://www.precious-joy.com/wp-content/uploads/GLEE-201a.jpg,"in stock","60 EUR",,,glee-201,,,New,
756,BLISS-202,"Semi-precious Stones: Turquoise Other materials: Brass, Silk tassels Hooks: 18K Gold-Plated Brass Length: 9,5cm",https://www.precious-joy.com/product/bliss-202/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=756,https://www.precious-joy.com/wp-content/uploads/BLISS-202a.jpg,"in stock","50 EUR",,,bliss-202,,,New,
750,BLISS-201,"Semi-precious Stones: Hematite, Howlite Hoops: 18K Gold-Plated Stainless Steel Length: 4,5cm",https://www.precious-joy.com/product/bliss-201/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=750,https://www.precious-joy.com/wp-content/uploads/BLISS-201a.jpg,"in stock","55 EUR",,,bliss-201,,,New,
744,FELICITY-204,"Semi-precious Stones: Jade, Hematite Hoops: 18K Gold-Plated Stainless Steel Length: 4,5cm",https://www.precious-joy.com/product/felicity-204/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=744,https://www.precious-joy.com/wp-content/uploads/FELICITY-204a.jpg,"in stock","55 EUR",,,felicity-204,,,New,
634,GRACE-207,"Materials: Glass, Brass, Silk tassels Hooks: 18K Gold-Plated Brass Length: 11cm",https://www.precious-joy.com/product/grace-207/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=634,https://www.precious-joy.com/wp-content/uploads/GRACE-207a.jpg,"in stock","35 EUR",,,grace-207,,,New,
612,GRACE-201,"Semi-precious Stones: Jasper Other materials: Bronze, Brass, Silk tassels Hooks: 18K Gold-Plated Brass Length: 12cm",https://www.precious-joy.com/product/grace-201/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=612,https://www.precious-joy.com/wp-content/uploads/GRACE-201a.jpg,"in stock","80 EUR",,,grace-201,,,New,
600,DELIGHT-200,"Semi-precious Stones: Hematite, Howlite, Agate Other materials: Brass Hooks: 18K Gold-Plated Brass Length: 8,5cm",https://www.precious-joy.com/product/delight-200/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=600,https://www.precious-joy.com/wp-content/uploads/DELIGHT-200a.jpg,"in stock","85 EUR",,,delight-200,,,New,
598,LAVISH-205,"Semi-precious Stones: Rose Quartz, Hematite Other materials: Bronze, Ostrich feathers Hooks: 18K Gold-Plated Brass Length: 15cm",https://www.precious-joy.com/product/lavish-205/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=598,https://www.precious-joy.com/wp-content/uploads/LAVISH-205a.jpg,"in stock","100 EUR",,,lavish-205,,,New,
595,GRACE-200,"Semi-precious Stones: Mother of Pearl Other materials: Brass, Silk tassels, Diamond-cut black and gold Bronze chain Hooks: 18K Gold-Plated Brass Length: 11cm",https://www.precious-joy.com/product/grace-200/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=595,https://www.precious-joy.com/wp-content/uploads/GRACE-200a.jpg,"in stock","85 EUR",,,grace-200,,,New,
572,EUPHORIA-205,"Semi-precious Stones: Zebra Jasper, Black Onyx Hooks: 18K Gold-Plated Brass Length: 6,5cm",https://www.precious-joy.com/product/euphoria-205/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=572,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-205a.jpg,"in stock","40 EUR",,,euphoria-205,,,New,
568,BLISS-204,"Semi-precious Stones: Turquoise, Dalmatian Jasper Other materials: Wood Hoops: 18K Gold-Plated Stainless Steel Length: 3cm",https://www.precious-joy.com/product/bliss-204/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=568,https://www.precious-joy.com/wp-content/uploads/BLISS-204b.jpg,"in stock","40 EUR",,,bliss-204,,,New,
359,GLEE-205,"Semi-precious Stones: Goldstone, Dalmatian Jasper, Hematite Other materials: Wood Hoops: 18K Gold-Plated Stainless Steel Length: 4,5cm",https://www.precious-joy.com/product/glee-205/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=359,https://www.precious-joy.com/wp-content/uploads/GLEE-205a.jpg,"in stock","45 EUR",,,glee-205,,,New,
